"Department"	"Vote"	"App id"	"MCOA id"	"Description"	"Revenue Type"	"Functional Classification"	"Amount ($000)"	"Year"	"Amount_Type_Desc"	"Periodicity"
"Department of Conservation"	"Conservation"	3295	3295	"Old Government Building Rental"	"Non-Tax Revenue"	"No Functional Classification"	1,760	2012	"Main Estimates"	"A"
"Department of Conservation"	"Conservation"	4071	4071	"Concessions, Leases and Licences"	"Non-Tax Revenue"	"No Functional Classification"	14,234	2007	"Actuals"	"A"
"Department of Conservation"	"Conservation"	4071	4071	"Concessions, Leases and Licences"	"Non-Tax Revenue"	"No Functional Classification"	13,591	2008	"Actuals"	"A"
"Department of Conservation"	"Conservation"	4071	4071	"Concessions, Leases and Licences"	"Non-Tax Revenue"	"No Functional Classification"	13,564	2009	"Actuals"	"A"
"Department of Conservation"	"Conservation"	4071	4071	"Concessions, Leases and Licences"	"Non-Tax Revenue"	"No Functional Classification"	13,390	2010	"Actuals"	"A"
"Department of Conservation"	"Conservation"	4071	4071	"Concessions, Leases and Licences"	"Non-Tax Revenue"	"No Functional Classification"	13,500	2011	"Estimated Actual"	"A"
"Department of Conservation"	"Conservation"	4071	4071	"Concessions, Leases and Licences"	"Non-Tax Revenue"	"No Functional Classification"	12,200	2012	"Main Estimates"	"A"
"Department of Conservation"	"Conservation"	8617	8617	"Rates Recovery from Concessionaires"	"Non-Tax Revenue"	"No Functional Classification"	484	2007	"Actuals"	"A"
"Department of Conservation"	"Conservation"	8617	8617	"Rates Recovery from Concessionaires"	"Non-Tax Revenue"	"No Functional Classification"	447	2008	"Actuals"	"A"
"Department of Conservation"	"Conservation"	8617	8617	"Rates Recovery from Concessionaires"	"Non-Tax Revenue"	"No Functional Classification"	486	2009	"Actuals"	"A"
"Department of Conservation"	"Conservation"	8617	8617	"Rates Recovery from Concessionaires"	"Non-Tax Revenue"	"No Functional Classification"	519	2010	"Actuals"	"A"
"Department of Conservation"	"Conservation"	8617	8617	"Rates Recovery from Concessionaires"	"Non-Tax Revenue"	"No Functional Classification"	500	2011	"Estimated Actual"	"A"
"Department of Conservation"	"Conservation"	8617	8617	"Rates Recovery from Concessionaires"	"Non-Tax Revenue"	"No Functional Classification"	964	2012	"Main Estimates"	"A"
"Department of Conservation"	"Conservation"	9186	9186	"Revenue for Land Purchases"	"Non-Tax Revenue"	"No Functional Classification"	36	2008	"Actuals"	"A"
"Department of Conservation"	"Conservation"	9186	9186	"Revenue for Land Purchases"	"Non-Tax Revenue"	"No Functional Classification"	421	2009	"Actuals"	"A"
"Department of Conservation"	"Conservation"	9186	9186	"Revenue for Land Purchases"	"Non-Tax Revenue"	"No Functional Classification"	159	2010	"Actuals"	"A"
"Department of Conservation"	"Conservation"	9186	9186	"Revenue for Land Purchases"	"Non-Tax Revenue"	"No Functional Classification"	250	2011	"Estimated Actual"	"A"
"Department of Conservation"	"Conservation"	9186	9186	"Revenue for Land Purchases"	"Non-Tax Revenue"	"No Functional Classification"	500	2012	"Main Estimates"	"A"
"Department of Conservation"	"Conservation"	10130	10130	"Contributions for Crown Property, Plant and Equipment"	"Non-Tax Revenue"	"No Functional Classification"	100	2012	"Main Estimates"	"A"
"Department of Conservation"	"Conservation"	10053	10053	"Disposal of Conservation Land"	"Capital Receipts"	"No Functional Classification"	6,000	2011	"Estimated Actual"	"A"
"Department of Conservation"	"Conservation"	10053	10053	"Disposal of Conservation Land"	"Capital Receipts"	"No Functional Classification"	6,000	2012	"Main Estimates"	"A"
"Department of Conservation"	"Conservation"	10054	10054	"Disposal of Reserves"	"Capital Receipts"	"No Functional Classification"	260	2011	"Estimated Actual"	"A"
"Department of Conservation"	"Conservation"	10054	10054	"Disposal of Reserves"	"Capital Receipts"	"No Functional Classification"	1,800	2012	"Main Estimates"	"A"
"Ministry for Culture and Heritage"	"Arts, Culture and Heritage"	8731	8731	"Broadcasting Standards Authority - Costs Awarded to Crown"	"Non-Tax Revenue"	"No Functional Classification"	11	2007	"Actuals"	"A"
"Ministry for Culture and Heritage"	"Arts, Culture and Heritage"	8731	8731	"Broadcasting Standards Authority - Costs Awarded to Crown"	"Non-Tax Revenue"	"No Functional Classification"	24	2008	"Actuals"	"A"
"Ministry for Culture and Heritage"	"Arts, Culture and Heritage"	8731	8731	"Broadcasting Standards Authority - Costs Awarded to Crown"	"Non-Tax Revenue"	"No Functional Classification"	14	2009	"Actuals"	"A"
"Ministry for Culture and Heritage"	"Arts, Culture and Heritage"	8731	8731	"Broadcasting Standards Authority - Costs Awarded to Crown"	"Non-Tax Revenue"	"No Functional Classification"	7	2011	"Estimated Actual"	"A"
"Ministry for Culture and Heritage"	"Arts, Culture and Heritage"	8891	8891	"Commercial Tenancies Income"	"Non-Tax Revenue"	"No Functional Classification"	213	2007	"Actuals"	"A"
"Ministry for Culture and Heritage"	"Arts, Culture and Heritage"	8986	8986	"Canterbury Museum Redevelopment Project - Return of Funding"	"Non-Tax Revenue"	"No Functional Classification"	7,354	2007	"Actuals"	"A"
"Ministry for Culture and Heritage"	"Arts, Culture and Heritage"	9597	9597	"London Memorial - Return of funds"	"Non-Tax Revenue"	"No Functional Classification"	196	2009	"Actuals"	"A"
"Ministry for Culture and Heritage"	"Sport and Recreation"	9370	9370	"SPARC - Return Funds Held on Behalf of the Crown"	"Non-Tax Revenue"	"No Functional Classification"	6,490	2008	"Actuals"	"A"
"New Zealand Customs Service"	"Customs"	179	179	"Customs Duty"	"Tax Revenue"	"No Functional Classification"	1,836,373	2007	"Actuals"	"A"
"New Zealand Customs Service"	"Customs"	179	179	"Customs Duty"	"Tax Revenue"	"No Functional Classification"	1,857,406	2008	"Actuals"	"A"
"New Zealand Customs Service"	"Customs"	179	179	"Customs Duty"	"Tax Revenue"	"No Functional Classification"	1,879,811	2009	"Actuals"	"A"
"New Zealand Customs Service"	"Customs"	179	179	"Customs Duty"	"Tax Revenue"	"No Functional Classification"	1,873,112	2010	"Actuals"	"A"
"New Zealand Customs Service"	"Customs"	179	179	"Customs Duty"	"Tax Revenue"	"No Functional Classification"	1,991,000	2011	"Estimated Actual"	"A"
"New Zealand Customs Service"	"Customs"	179	179	"Customs Duty"	"Tax Revenue"	"No Functional Classification"	2,053,000	2012	"Main Estimates"	"A"
"New Zealand Customs Service"	"Customs"	180	180	"Excise Duty"	"Tax Revenue"	"No Functional Classification"	1,643,459	2007	"Actuals"	"A"
"New Zealand Customs Service"	"Customs"	180	180	"Excise Duty"	"Tax Revenue"	"No Functional Classification"	1,585,944	2008	"Actuals"	"A"
"New Zealand Customs Service"	"Customs"	180	180	"Excise Duty"	"Tax Revenue"	"No Functional Classification"	1,604,066	2009	"Actuals"	"A"
"New Zealand Customs Service"	"Customs"	180	180	"Excise Duty"	"Tax Revenue"	"No Functional Classification"	1,654,251	2010	"Actuals"	"A"
"New Zealand Customs Service"	"Customs"	180	180	"Excise Duty"	"Tax Revenue"	"No Functional Classification"	1,760,000	2011	"Estimated Actual"	"A"
"New Zealand Customs Service"	"Customs"	180	180	"Excise Duty"	"Tax Revenue"	"No Functional Classification"	1,839,000	2012	"Main Estimates"	"A"
"New Zealand Customs Service"	"Customs"	181	181	"Goods and Services Tax"	"Tax Revenue"	"No Functional Classification"	5,391,053	2007	"Actuals"	"A"
"New Zealand Customs Service"	"Customs"	181	181	"Goods and Services Tax"	"Tax Revenue"	"No Functional Classification"	5,812,330	2008	"Actuals"	"A"
"New Zealand Customs Service"	"Customs"	181	181	"Goods and Services Tax"	"Tax Revenue"	"No Functional Classification"	6,056,358	2009	"Actuals"	"A"
"New Zealand Customs Service"	"Customs"	181	181	"Goods and Services Tax"	"Tax Revenue"	"No Functional Classification"	5,249,363	2010	"Actuals"	"A"
"New Zealand Customs Service"	"Customs"	181	181	"Goods and Services Tax"	"Tax Revenue"	"No Functional Classification"	6,824,000	2011	"Estimated Actual"	"A"
"New Zealand Customs Service"	"Customs"	181	181	"Goods and Services Tax"	"Tax Revenue"	"No Functional Classification"	7,842,000	2012	"Main Estimates"	"A"
"New Zealand Customs Service"	"Customs"	182	182	"Sale of Seized Goods"	"Non-Tax Revenue"	"No Functional Classification"	135	2008	"Actuals"	"A"
"New Zealand Customs Service"	"Customs"	182	182	"Sale of Seized Goods"	"Non-Tax Revenue"	"No Functional Classification"	80	2009	"Actuals"	"A"
"New Zealand Customs Service"	"Customs"	182	182	"Sale of Seized Goods"	"Non-Tax Revenue"	"No Functional Classification"	192	2010	"Actuals"	"A"
"New Zealand Customs Service"	"Customs"	182	182	"Sale of Seized Goods"	"Non-Tax Revenue"	"No Functional Classification"	80	2011	"Estimated Actual"	"A"
"New Zealand Customs Service"	"Customs"	182	182	"Sale of Seized Goods"	"Non-Tax Revenue"	"No Functional Classification"	80	2012	"Main Estimates"	"A"
"New Zealand Customs Service"	"Customs"	8473	8473	"Sale of Seized Goods"	"Non-Tax Revenue"	"No Functional Classification"	132	2007	"Actuals"	"A"
"New Zealand Customs Service"	"Customs"	8473	8473	"Sale of Seized Goods"	"Non-Tax Revenue"	"No Functional Classification"	135	2008	"Actuals"	"A"
"New Zealand Customs Service"	"Customs"	8473	8473	"Sale of Seized Goods"	"Non-Tax Revenue"	"No Functional Classification"	30	2009	"Actuals"	"A"
"Ministry of Defence"	"Defence"	191	191	"Crown Interest"	"Non-Tax Revenue"	"No Functional Classification"	754	2007	"Actuals"	"A"
"Ministry of Defence"	"Defence"	191	191	"Crown Interest"	"Non-Tax Revenue"	"No Functional Classification"	578	2008	"Actuals"	"A"
"Ministry of Defence"	"Defence"	191	191	"Crown Interest"	"Non-Tax Revenue"	"No Functional Classification"	152	2009	"Actuals"	"A"
"Ministry of Defence"	"Defence"	191	191	"Crown Interest"	"Non-Tax Revenue"	"No Functional Classification"	251	2010	"Actuals"	"A"
"Ministry of Defence"	"Defence"	191	191	"Crown Interest"	"Non-Tax Revenue"	"No Functional Classification"	200	2011	"Estimated Actual"	"A"
"Ministry of Defence"	"Defence"	191	191	"Crown Interest"	"Non-Tax Revenue"	"No Functional Classification"	100	2012	"Main Estimates"	"A"
"Ministry of Defence"	"Defence"	192	192	"Defence Equipment"	"Capital Receipts"	"No Functional Classification"	509,267	2007	"Actuals"	"A"
"Ministry of Defence"	"Defence"	192	192	"Defence Equipment"	"Capital Receipts"	"No Functional Classification"	253,230	2008	"Actuals"	"A"
"Ministry of Defence"	"Defence"	192	192	"Defence Equipment"	"Capital Receipts"	"No Functional Classification"	228,583	2009	"Actuals"	"A"
"Ministry of Defence"	"Defence"	192	192	"Defence Equipment"	"Capital Receipts"	"No Functional Classification"	174,118	2010	"Actuals"	"A"
"Ministry of Defence"	"Defence"	192	192	"Defence Equipment"	"Capital Receipts"	"No Functional Classification"	135,797	2011	"Estimated Actual"	"A"
"Ministry of Defence"	"Defence"	192	192	"Defence Equipment"	"Capital Receipts"	"No Functional Classification"	236,837	2012	"Main Estimates"	"A"
"Ministry of Education "	"Education"	284	284	"Charter Fees Early Childhood Education"	"Non-Tax Revenue"	"No Functional Classification"	35	2007	"Actuals"	"A"
"Ministry of Education "	"Education"	284	284	"Charter Fees Early Childhood Education"	"Non-Tax Revenue"	"No Functional Classification"	35	2008	"Actuals"	"A"
"Ministry of Education "	"Education"	284	284	"Charter Fees Early Childhood Education"	"Non-Tax Revenue"	"No Functional Classification"	26	2009	"Actuals"	"A"
"Ministry of Education "	"Education"	285	285	"Education Residual Management Unit Receipts"	"Non-Tax Revenue"	"No Functional Classification"	28	2007	"Actuals"	"A"
"Ministry of Education "	"Education"	285	285	"Education Residual Management Unit Receipts"	"Non-Tax Revenue"	"No Functional Classification"	28	2008	"Actuals"	"A"
"Ministry of Education "	"Education"	287	287	"Miscellaneous Receipts"	"Non-Tax Revenue"	"No Functional Classification"	2,178	2007	"Actuals"	"A"
"Ministry of Education "	"Education"	287	287	"Miscellaneous Receipts"	"Non-Tax Revenue"	"No Functional Classification"	442	2008	"Actuals"	"A"
"Ministry of Education "	"Education"	287	287	"Miscellaneous Receipts"	"Non-Tax Revenue"	"No Functional Classification"	1,566	2009	"Actuals"	"A"
"Ministry of Education "	"Education"	287	287	"Miscellaneous Receipts"	"Non-Tax Revenue"	"No Functional Classification"	1,734	2010	"Actuals"	"A"
"Ministry of Education "	"Education"	287	287	"Miscellaneous Receipts"	"Non-Tax Revenue"	"No Functional Classification"	592	2011	"Estimated Actual"	"A"
"Ministry of Education "	"Education"	287	287	"Miscellaneous Receipts"	"Non-Tax Revenue"	"No Functional Classification"	617	2012	"Main Estimates"	"A"
"Ministry of Education "	"Education"	288	288	"Overseas Students' Fees"	"Non-Tax Revenue"	"No Functional Classification"	4,721	2007	"Actuals"	"A"
"Ministry of Education "	"Education"	288	288	"Overseas Students' Fees"	"Non-Tax Revenue"	"No Functional Classification"	5,303	2008	"Actuals"	"A"
"Ministry of Education "	"Education"	288	288	"Overseas Students' Fees"	"Non-Tax Revenue"	"No Functional Classification"	6,116	2009	"Actuals"	"A"
"Ministry of Education "	"Education"	288	288	"Overseas Students' Fees"	"Non-Tax Revenue"	"No Functional Classification"	6,102	2010	"Actuals"	"A"
"Ministry of Education "	"Education"	288	288	"Overseas Students' Fees"	"Non-Tax Revenue"	"No Functional Classification"	3,757	2011	"Estimated Actual"	"A"
"Ministry of Education "	"Education"	288	288	"Overseas Students' Fees"	"Non-Tax Revenue"	"No Functional Classification"	3,757	2012	"Main Estimates"	"A"
"Ministry of Education "	"Education"	289	289	"Payroll Receipts"	"Non-Tax Revenue"	"No Functional Classification"	25	2011	"Estimated Actual"	"A"
"Ministry of Education "	"Education"	289	289	"Payroll Receipts"	"Non-Tax Revenue"	"No Functional Classification"	25	2012	"Main Estimates"	"A"
"Ministry of Education "	"Education"	290	290	"Roll Audit and Staffing Recoveries"	"Non-Tax Revenue"	"No Functional Classification"	153	2007	"Actuals"	"A"
"Ministry of Education "	"Education"	290	290	"Roll Audit and Staffing Recoveries"	"Non-Tax Revenue"	"No Functional Classification"	279	2008	"Actuals"	"A"
"Ministry of Education "	"Education"	290	290	"Roll Audit and Staffing Recoveries"	"Non-Tax Revenue"	"No Functional Classification"	421	2009	"Actuals"	"A"
"Ministry of Education "	"Education"	290	290	"Roll Audit and Staffing Recoveries"	"Non-Tax Revenue"	"No Functional Classification"	1,101	2010	"Actuals"	"A"
"Ministry of Education "	"Education"	290	290	"Roll Audit and Staffing Recoveries"	"Non-Tax Revenue"	"No Functional Classification"	110	2011	"Estimated Actual"	"A"
"Ministry of Education "	"Education"	290	290	"Roll Audit and Staffing Recoveries"	"Non-Tax Revenue"	"No Functional Classification"	110	2012	"Main Estimates"	"A"
"Ministry of Education "	"Education"	3321	3321	"Crown Entity Recoveries"	"Non-Tax Revenue"	"No Functional Classification"	8,922	2007	"Actuals"	"A"
"Ministry of Education "	"Education"	3321	3321	"Crown Entity Recoveries"	"Non-Tax Revenue"	"No Functional Classification"	5,933	2008	"Actuals"	"A"
"Ministry of Education "	"Education"	3321	3321	"Crown Entity Recoveries"	"Non-Tax Revenue"	"No Functional Classification"	9,979	2009	"Actuals"	"A"
"Ministry of Education "	"Education"	3321	3321	"Crown Entity Recoveries"	"Non-Tax Revenue"	"No Functional Classification"	45,198	2010	"Actuals"	"A"
"Ministry of Education "	"Education"	3322	3322	"Tertiary Recoveries"	"Non-Tax Revenue"	"No Functional Classification"	12,576	2011	"Estimated Actual"	"A"
"Ministry of Education "	"Education"	7040	7040	"Tertiary Investments - Interest"	"Non-Tax Revenue"	"No Functional Classification"	992	2007	"Actuals"	"A"
"Ministry of Education "	"Education"	7040	7040	"Tertiary Investments - Interest"	"Non-Tax Revenue"	"No Functional Classification"	619	2008	"Actuals"	"A"
"Ministry of Education "	"Education"	7040	7040	"Tertiary Investments - Interest"	"Non-Tax Revenue"	"No Functional Classification"	1,674	2009	"Actuals"	"A"
"Ministry of Education "	"Education"	7040	7040	"Tertiary Investments - Interest"	"Non-Tax Revenue"	"No Functional Classification"	46	2010	"Actuals"	"A"
"Ministry of Education "	"Education"	7040	7040	"Tertiary Investments - Interest"	"Non-Tax Revenue"	"No Functional Classification"	122	2011	"Estimated Actual"	"A"
"Ministry of Education "	"Education"	7040	7040	"Tertiary Investments - Interest"	"Non-Tax Revenue"	"No Functional Classification"	122	2012	"Main Estimates"	"A"
"Ministry of Education "	"Education"	7756	7756	"Export Education Levies"	"Non-Tax Revenue"	"No Functional Classification"	4,224	2007	"Actuals"	"A"
"Ministry of Education "	"Education"	7756	7756	"Export Education Levies"	"Non-Tax Revenue"	"No Functional Classification"	4,320	2008	"Actuals"	"A"
"Ministry of Education "	"Education"	7756	7756	"Export Education Levies"	"Non-Tax Revenue"	"No Functional Classification"	3,097	2009	"Actuals"	"A"
"Ministry of Education "	"Education"	7756	7756	"Export Education Levies"	"Non-Tax Revenue"	"No Functional Classification"	3,019	2010	"Actuals"	"A"
"Ministry of Education "	"Education"	7756	7756	"Export Education Levies"	"Non-Tax Revenue"	"No Functional Classification"	3,521	2011	"Estimated Actual"	"A"
"Ministry of Education "	"Education"	7756	7756	"Export Education Levies"	"Non-Tax Revenue"	"No Functional Classification"	3,521	2012	"Main Estimates"	"A"
"Ministry of Education "	"Education"	8767	8767	"State Sector Retirement Savings Scheme Recoveries"	"Non-Tax Revenue"	"No Functional Classification"	41,529	2007	"Actuals"	"A"
"Ministry of Education "	"Education"	8767	8767	"State Sector Retirement Savings Scheme Recoveries"	"Non-Tax Revenue"	"No Functional Classification"	44,483	2008	"Actuals"	"A"
"Ministry of Education "	"Education"	8767	8767	"State Sector Retirement Savings Scheme Recoveries"	"Non-Tax Revenue"	"No Functional Classification"	50,855	2009	"Actuals"	"A"
"Ministry of Education "	"Education"	8767	8767	"State Sector Retirement Savings Scheme Recoveries"	"Non-Tax Revenue"	"No Functional Classification"	55,179	2010	"Actuals"	"A"
"Ministry of Education "	"Education"	8767	8767	"State Sector Retirement Savings Scheme Recoveries"	"Non-Tax Revenue"	"No Functional Classification"	61,998	2011	"Estimated Actual"	"A"
"Ministry of Education "	"Education"	8767	8767	"State Sector Retirement Savings Scheme Recoveries"	"Non-Tax Revenue"	"No Functional Classification"	64,647	2012	"Main Estimates"	"A"
"Ministry of Education "	"Education"	294	294	"Asset Sales"	"Capital Receipts"	"No Functional Classification"	2,855	2008	"Actuals"	"A"
"Ministry of Education "	"Education"	294	294	"Asset Sales"	"Capital Receipts"	"No Functional Classification"	569	2009	"Actuals"	"A"
"Ministry of Education "	"Education"	294	294	"Asset Sales"	"Capital Receipts"	"No Functional Classification"	2,338	2010	"Actuals"	"A"
"Ministry of Education "	"Education"	294	294	"Asset Sales"	"Capital Receipts"	"No Functional Classification"	669	2011	"Estimated Actual"	"A"
"Ministry of Education "	"Education"	5541	5541	"School Support Recovery"	"Capital Receipts"	"No Functional Classification"	1,116	2008	"Actuals"	"A"
"Ministry of Education "	"Education"	7039	7039	"Tertiary Investments - Repayments"	"Capital Receipts"	"No Functional Classification"	9,621	2007	"Actuals"	"A"
"Ministry of Education "	"Education"	7039	7039	"Tertiary Investments - Repayments"	"Capital Receipts"	"No Functional Classification"	6,802	2008	"Actuals"	"A"
"Ministry of Education "	"Education"	7039	7039	"Tertiary Investments - Repayments"	"Capital Receipts"	"No Functional Classification"	22,621	2009	"Actuals"	"A"
"Ministry of Education "	"Education"	7039	7039	"Tertiary Investments - Repayments"	"Capital Receipts"	"No Functional Classification"	1,000	2010	"Actuals"	"A"
"Ministry for the Environment"	"Environment"	312	312	"Coastal Royalties"	"Non-Tax Revenue"	"No Functional Classification"	727	2007	"Actuals"	"A"
"Ministry for the Environment"	"Environment"	312	312	"Coastal Royalties"	"Non-Tax Revenue"	"No Functional Classification"	676	2008	"Actuals"	"A"
"Ministry for the Environment"	"Environment"	312	312	"Coastal Royalties"	"Non-Tax Revenue"	"No Functional Classification"	578	2009	"Actuals"	"A"
"Ministry for the Environment"	"Environment"	312	312	"Coastal Royalties"	"Non-Tax Revenue"	"No Functional Classification"	533	2010	"Actuals"	"A"
"Ministry for the Environment"	"Environment"	312	312	"Coastal Royalties"	"Non-Tax Revenue"	"No Functional Classification"	400	2011	"Estimated Actual"	"A"
"Ministry for the Environment"	"Environment"	312	312	"Coastal Royalties"	"Non-Tax Revenue"	"No Functional Classification"	400	2012	"Main Estimates"	"A"
"Ministry for the Environment"	"Environment"	9519	9519	"Waste Disposal Levy"	"Non-Tax Revenue"	"No Functional Classification"	24,973	2010	"Actuals"	"A"
"Ministry for the Environment"	"Environment"	9519	9519	"Waste Disposal Levy"	"Non-Tax Revenue"	"No Functional Classification"	26,000	2011	"Estimated Actual"	"A"
"Ministry for the Environment"	"Environment"	9519	9519	"Waste Disposal Levy"	"Non-Tax Revenue"	"No Functional Classification"	26,000	2012	"Main Estimates"	"A"
"Ministry for the Environment"	"Environment"	314	314	"Catchment Works Loans - Principal"	"Capital Receipts"	"No Functional Classification"	643	2007	"Actuals"	"A"
"Ministry for the Environment"	"Environment"	314	314	"Catchment Works Loans - Principal"	"Capital Receipts"	"No Functional Classification"	643	2008	"Actuals"	"A"
"Ministry for the Environment"	"Climate Change"	9291	9291	"Emissions Trading"	"Non-Tax Revenue"	"No Functional Classification"	378,211	2011	"Estimated Actual"	"A"
"Ministry for the Environment"	"Climate Change"	9291	9291	"Emissions Trading"	"Non-Tax Revenue"	"No Functional Classification"	379,130	2012	"Main Estimates"	"A"
"Ministry for the Environment"	"Climate Change"	9374	9374	"Revision in Forecast Carbon Units under Kyoto Protocol"	"Non-Tax Revenue"	"No Functional Classification"	368,103	2008	"Actuals"	"A"
"Ministry for the Environment"	"Climate Change"	9374	9374	"Revision in Forecast Carbon Units under Kyoto Protocol"	"Non-Tax Revenue"	"No Functional Classification"	809,798	2009	"Actuals"	"A"
"Ministry for the Environment"	"Climate Change"	9374	9374	"Revision in Forecast Carbon Units under Kyoto Protocol"	"Non-Tax Revenue"	"No Functional Classification"	64,015	2010	"Actuals"	"A"
"Ministry for the Environment"	"Climate Change"	9374	9374	"Revision in Forecast Carbon Units under Kyoto Protocol"	"Non-Tax Revenue"	"No Functional Classification"	205,702	2011	"Estimated Actual"	"A"
"Ministry for the Environment"	"Climate Change"	7405	7405	"Crown Energy Efficiency Loans"	"Capital Receipts"	"No Functional Classification"	1,252	2007	"Actuals"	"A"
"Ministry for the Environment"	"Climate Change"	7405	7405	"Crown Energy Efficiency Loans"	"Capital Receipts"	"No Functional Classification"	1,377	2008	"Actuals"	"A"
"Ministry of Foreign Affairs and Trade"	"Foreign Affairs and Trade"	338	338	"Crown Recoveries"	"Non-Tax Revenue"	"No Functional Classification"	35	2007	"Actuals"	"A"
"Ministry of Foreign Affairs and Trade"	"Foreign Affairs and Trade"	338	338	"Crown Recoveries"	"Non-Tax Revenue"	"No Functional Classification"	22	2008	"Actuals"	"A"
"Ministry of Foreign Affairs and Trade"	"Foreign Affairs and Trade"	338	338	"Crown Recoveries"	"Non-Tax Revenue"	"No Functional Classification"	174	2009	"Actuals"	"A"
"Ministry of Foreign Affairs and Trade"	"Foreign Affairs and Trade"	338	338	"Crown Recoveries"	"Non-Tax Revenue"	"No Functional Classification"	71	2010	"Actuals"	"A"
"Ministry of Foreign Affairs and Trade"	"Foreign Affairs and Trade"	4073	4073	"Pacific Forum Line Dividend"	"Non-Tax Revenue"	"No Functional Classification"	311	2007	"Actuals"	"A"
"Ministry of Foreign Affairs and Trade"	"Foreign Affairs and Trade"	9274	9274	"Fringe Benefit Tax Refund"	"Non-Tax Revenue"	"No Functional Classification"	1,466	2008	"Actuals"	"A"
"Ministry of Health"	"Health"	397	397	"ACC - Reimbursement of Motor Vehicle-Related Public Hospital Costs"	"Non-Tax Revenue"	"No Functional Classification"	47,704	2007	"Actuals"	"A"
"Ministry of Health"	"Health"	397	397	"ACC - Reimbursement of Motor Vehicle-Related Public Hospital Costs"	"Non-Tax Revenue"	"No Functional Classification"	53,554	2008	"Actuals"	"A"
"Ministry of Health"	"Health"	397	397	"ACC - Reimbursement of Motor Vehicle-Related Public Hospital Costs"	"Non-Tax Revenue"	"No Functional Classification"	49,791	2009	"Actuals"	"A"
"Ministry of Health"	"Health"	397	397	"ACC - Reimbursement of Motor Vehicle-Related Public Hospital Costs"	"Non-Tax Revenue"	"No Functional Classification"	52,253	2010	"Actuals"	"A"
"Ministry of Health"	"Health"	397	397	"ACC - Reimbursement of Motor Vehicle-Related Public Hospital Costs"	"Non-Tax Revenue"	"No Functional Classification"	62,360	2011	"Estimated Actual"	"A"
"Ministry of Health"	"Health"	397	397	"ACC - Reimbursement of Motor Vehicle-Related Public Hospital Costs"	"Non-Tax Revenue"	"No Functional Classification"	64,255	2012	"Main Estimates"	"A"
"Ministry of Health"	"Health"	398	398	"ACC - Reimbursement of Work-Related Public Hospital Costs"	"Non-Tax Revenue"	"No Functional Classification"	20,288	2007	"Actuals"	"A"
"Ministry of Health"	"Health"	398	398	"ACC - Reimbursement of Work-Related Public Hospital Costs"	"Non-Tax Revenue"	"No Functional Classification"	19,005	2008	"Actuals"	"A"
"Ministry of Health"	"Health"	398	398	"ACC - Reimbursement of Work-Related Public Hospital Costs"	"Non-Tax Revenue"	"No Functional Classification"	19,108	2009	"Actuals"	"A"
"Ministry of Health"	"Health"	398	398	"ACC - Reimbursement of Work-Related Public Hospital Costs"	"Non-Tax Revenue"	"No Functional Classification"	20,050	2010	"Actuals"	"A"
"Ministry of Health"	"Health"	398	398	"ACC - Reimbursement of Work-Related Public Hospital Costs"	"Non-Tax Revenue"	"No Functional Classification"	26,264	2011	"Estimated Actual"	"A"
"Ministry of Health"	"Health"	398	398	"ACC - Reimbursement of Work-Related Public Hospital Costs"	"Non-Tax Revenue"	"No Functional Classification"	27,060	2012	"Main Estimates"	"A"
"Ministry of Health"	"Health"	401	401	"Residual Health Management Rental"	"Non-Tax Revenue"	"No Functional Classification"	524	2007	"Actuals"	"A"
"Ministry of Health"	"Health"	401	401	"Residual Health Management Rental"	"Non-Tax Revenue"	"No Functional Classification"	599	2008	"Actuals"	"A"
"Ministry of Health"	"Health"	401	401	"Residual Health Management Rental"	"Non-Tax Revenue"	"No Functional Classification"	637	2009	"Actuals"	"A"
"Ministry of Health"	"Health"	401	401	"Residual Health Management Rental"	"Non-Tax Revenue"	"No Functional Classification"	632	2010	"Actuals"	"A"
"Ministry of Health"	"Health"	401	401	"Residual Health Management Rental"	"Non-Tax Revenue"	"No Functional Classification"	633	2011	"Estimated Actual"	"A"
"Ministry of Health"	"Health"	401	401	"Residual Health Management Rental"	"Non-Tax Revenue"	"No Functional Classification"	651	2012	"Main Estimates"	"A"
"Ministry of Health"	"Health"	1250	1250	"Miscellaneous"	"Non-Tax Revenue"	"No Functional Classification"	61	2007	"Actuals"	"A"
"Ministry of Health"	"Health"	1250	1250	"Miscellaneous"	"Non-Tax Revenue"	"No Functional Classification"	12	2008	"Actuals"	"A"
"Ministry of Health"	"Health"	3986	3986	"ACC - Reimbursement of Earners' Non-Work-Related Public Hospital Costs"	"Non-Tax Revenue"	"No Functional Classification"	60,967	2007	"Actuals"	"A"
"Ministry of Health"	"Health"	3986	3986	"ACC - Reimbursement of Earners' Non-Work-Related Public Hospital Costs"	"Non-Tax Revenue"	"No Functional Classification"	69,782	2008	"Actuals"	"A"
"Ministry of Health"	"Health"	3986	3986	"ACC - Reimbursement of Earners' Non-Work-Related Public Hospital Costs"	"Non-Tax Revenue"	"No Functional Classification"	74,499	2009	"Actuals"	"A"
"Ministry of Health"	"Health"	3986	3986	"ACC - Reimbursement of Earners' Non-Work-Related Public Hospital Costs"	"Non-Tax Revenue"	"No Functional Classification"	78,173	2010	"Actuals"	"A"
